strategy_name,scenario,seed,implementation_shortfall_bps,execution_cost,market_impact_cost,total_transaction_fees,completion_rate,average_execution_price,arrival_price,vwap_slippage_bps,terminal_penalty,turnover,reward_total,action_0_pct,action_1_pct,action_2_pct,action_3_pct
DQN,high_volatility,7,4.6299435705766125,6600.750323254868,4396.305972309447,49.87716177165502,0.9975432354331008,143.8750850924991,143.8117944092294,9.529695456023758,188.377478428144,14352390.88962939,,,,,
Regime-Aware DQN,high_volatility,7,4.323139625714401,6123.0967444066,4342.233822822436,49.887299375317895,0.9977459875063578,143.87102343310914,143.8117944092294,9.256619091798658,208.76518106347623,14354750.863786342,,,,,
DQN (shuffled regime),high_volatility,7,4.790510050773095,6831.003038434219,4252.314057073873,49.98039223265748,0.9996078446531498,143.87929661473908,143.8117944092294,9.81494868135838,35.84919709758813,14382318.140614778,,,,,
PPO,high_volatility,7,5.323091743593209,7423.119519561296,4533.187487985205,49.676594425914615,0.9935318885182924,143.87722254409587,143.8117944092294,9.641864856423943,1057.4224500230744,14294392.400692722,,,,,
Regime-Aware PPO,high_volatility,7,5.796647265205862,8264.217955130816,4120.584314047675,49.93583452209919,0.9987166904419839,143.89258402456818,143.8117944092294,10.749083786029267,124.33629806406589,14370821.145882169,,,,,
PPO (shuffled regime),high_volatility,7,5.437781799971096,7799.332550485399,4284.322968771799,49.98388632375161,0.9996777264750325,143.8889901952758,143.8117944092294,10.500267369614848,32.42855006072758,14384271.492229247,,,,,
TWAP,high_volatility,99,3.592761899124415,6079.0880346445765,1987.2827865893569,50.0,1.0,169.38641767019047,169.32612678984395,9.064987270152907,0.0,16938641.76701904,,,,,
VWAP,high_volatility,99,3.232771881639088,5475.837985578845,2002.4888345130464,50.0,1.0,169.38038516969976,169.32612678984395,8.706268981753004,0.0,16938038.51696998,,,,,
POV,high_volatility,99,6.413809375133553,10985.496560953145,2948.1752787600913,50.0,1.0,169.4354817554535,169.32612678984395,9.170464421297705,0.0,16943548.175545353,,,,,
DQN,high_volatility,99,6.709576201766565,11470.724731089169,3152.642472119791,49.96722300347256,0.9993444600694511,169.43982700053783,169.32612678984395,12.25974120911322,61.4880620304983,16932763.01829412,,,,,
Regime-Aware DQN,high_volatility,99,6.7861696485014,11599.69307918741,3222.9393566137787,49.240683952950334,0.9848136790590067,169.43142812291836,169.32612678984395,11.753664109994672,1224.8026427998086,16685810.66825501,,,,,
DQN (shuffled regime),high_volatility,99,6.096800358531029,10439.767101060394,3228.458708428617,49.88059664015008,0.9976119328030014,169.4281938483687,169.32612678984395,11.571106553986596,210.7010104892111,16902401.12196358,,,,,
PPO,high_volatility,99,6.946864921235195,11879.286871184475,3292.591750325637,49.99995482358635,0.9999990964717269,169.4444191460141,169.32612678984395,12.54991526406612,0.0575406694996922,16944426.69447619,,,,,
Regime-Aware PPO,high_volatility,99,6.619940925614514,11328.648562781542,3111.3150834132994,49.98266910473816,0.9996533820947632,169.43864349642433,169.32612678984395,12.193807382071235,30.762565557608795,16937989.496094596,,,,,
PPO (shuffled regime),high_volatility,99,6.75009031429681,11545.705356260705,3086.446894021631,49.984216866931305,0.999684337338626,169.4408682328334,169.32612678984395,12.330454598986883,23.597587994229407,16938807.92343139,,,,,
TWAP,high_volatility,2024,21.324782679568674,35226.24275906905,2762.0452163116756,50.0,1.0,169.7386322979113,169.38686987032068,9.865562472087884,0.0,16973863.22979113,,,,,
VWAP,high_volatility,2024,21.367587997814617,35296.04233311034,2788.605502958182,50.0,1.0,169.73933029365168,169.38686987032068,9.907618737048141,0.0,16973933.029365174,,,,,
POV,high_volatility,2024,17.622459166121324,29632.81410302293,4381.267174516854,50.0,1.0,169.68269801135082,169.38686987032068,10.516231527067589,0.0,16968269.80113508,,,,,
DQN,high_volatility,2024,16.375951534094277,27448.7453989625,4600.158621414978,49.72730065988971,0.9945460131977941,169.64825762418374,169.38686987032068,4.323038259728489,1599.489771718722,16872975.929227896,,,,,
Regime-Aware DQN,high_volatility,2024,15.733065279912585,26387.780775631843,4843.702297457343,49.98208383736869,0.9996416767473735,169.65002199799457,169.38686987032068,4.436299900622233,24.575706529510708,16958872.61484115,,,,,
DQN (shuffled regime),high_volatility,2024,15.463549880613531,25916.00122075734,4734.112268330127,49.94232304505817,0.9988464609011632,169.64289110356415,169.38686987032068,4.018489908500369,293.0898090480142,16944693.519004975,,,,,
PPO,high_volatility,2024,16.096289090032805,27044.724857504458,5051.80659877649,49.99999803256011,0.9999999606512021,169.6568170870216,169.38686987032068,4.846231710493042,0.003906051688078146,16965681.03612659,,,,,
Regime-Aware PPO,high_volatility,2024,17.455769403514168,29338.91895203807,4333.576289527137,49.999514382646744,0.9999902876529346,169.67974612324224,169.38686987032068,6.189872819667997,1.5867222559976313,16967807.872542687,,,,,
PPO (shuffled regime),high_volatility,2024,19.620751431151426,33020.47266823784,5039.685397599245,49.99318247708695,0.9998636495417387,169.71649611940958,169.38686987032068,8.33797253976012,9.98193267419391,16969318.568549428,,,,,
TWAP,normal,31415,17.770360014906085,25816.827895874525,904.5305318355614,50.0,1.0,145.8739877759874,145.61631949702863,10.954054833434844,0.0,14587398.77759874,,,,,
VWAP,normal,31415,17.780176501791765,25827.058866332358,918.6489713954403,50.0,1.0,145.87409008569196,145.61631949702863,10.96309360121579,0.0,14587409.0085692,,,,,
POV,normal,31415,13.147977422403601,19102.44061783752,1204.6650148220763,50.0,1.0,145.80684390320704,145.61631949702863,10.463341363792846,0.0,14580684.390320702,,,,,
DQN,normal,31415,13.846338737433893,20123.746967527746,1298.0122972444833,49.78124326805877,0.9956248653611754,145.81586429368963,145.61631949702863,6.9657980453127,219.84769976056342,14518054.9427239,,,,,
Regime-Aware DQN,normal,31415,13.285232534442533,19315.42097061343,1349.2461267547865,49.880519002442185,0.9976103800488436,145.80877318046976,145.61631949702863,6.476395904626142,85.66619071096112,14546150.311505895,,,,,
DQN (shuffled regime),normal,31415,13.526783927507278,19655.87600424786,1306.2867988612193,49.91865453373941,0.9983730906747881,145.80930421912998,145.61631949702863,6.517826571927176,318.9444859274325,14557287.68131747,,,,,
PPO,normal,31415,13.289042357084146,19315.60807414894,1359.945341900668,49.95584263885791,0.9991168527771579,145.80891894280018,145.61631949702863,6.480469521633435,93.07014396756975,14567756.146373102,,,,,
Regime-Aware PPO,normal,31415,15.273460501383349,22190.081435954628,1386.5313802863357,49.81201708765728,0.9962403417531454,145.8289989205542,145.61631949702863,7.867905514182727,855.9299575468197,14527411.886959989,,,,,
PPO (shuffled regime),normal,31415,15.098029834075765,21956.375621260246,1422.3987896358833,49.90521614399086,0.9981043228798172,145.83038136629528,145.61631949702863,7.956169861412446,514.0276247301236,14555378.676349375,,,,,
TWAP,high_volatility,31415,41.387594308303846,61058.54307367509,2352.321542796576,50.0,1.0,151.90379514882744,151.29370971809067,10.629963837559226,0.0,15190379.514882741,,,,,
VWAP,high_volatility,31415,40.96519722803906,60413.3469197889,2382.3312551771846,50.0,1.0,151.89734318728853,151.29370971809067,10.217586844307448,0.0,15189734.318728855,,,,,
POV,high_volatility,31415,20.63947305606996,30727.953745197246,3640.763262019316,50.0,1.0,151.6004892555426,151.29370971809067,10.03978260494728,0.0,15160048.925554264,,,,,
DQN,high_volatility,31415,26.63903682161685,39714.480621246716,4081.217723124718,49.829345083986965,0.9965869016797392,151.68021293070979,151.29370971809067,-4.480870781593089,2076.915406666619,15114673.42077893,,,,,
Regime-Aware DQN,high_volatility,31415,21.934429376171483,32619.102368309315,3848.014368844239,49.98271090507755,0.9996542181015509,151.6186020687851,151.29370971809067,-8.447724289414186,84.97686582900774,15156639.835650217,,,,,
DQN (shuffled regime),high_volatility,31415,24.050340836091866,35886.11877375182,3803.9123533200086,49.99445106897266,0.9998890213794529,151.65198742663804,151.29370971809067,-6.3579164615298,14.800938237302704,15163525.078131977,,,,,
PPO,high_volatility,31415,29.354641683303093,43588.61678825405,2717.264160012787,48.503236935111815,0.9700647387022364,151.698758960129,151.29370971809067,-3.1255503328626704,4387.99072429431,14715083.464700002,,,,,
Regime-Aware PPO,high_volatility,31415,35.922769732581784,52940.63586290573,4338.110996320816,49.16407984777129,0.9832815969554259,151.79707589552405,151.29370971809067,3.5770572278252946,3858.860566301125,14929198.220451353,,,,,
PPO (shuffled regime),high_volatility,31415,42.91086361360939,62985.56082053088,4283.152033031981,49.34790099108721,0.9869580198217439,151.91467454275113,151.29370971809067,11.442402732612713,8282.392913618773,14985994.006125782,,,,,
TWAP,normal,42,14.459371961612012,20944.712142059398,1184.6194489761397,50.0,1.0,144.52117551370915,144.31222839228857,10.253698885762306,0.0,14452117.551370917,,,,,
VWAP,normal,42,14.501983209819455,21007.29259690379,1201.4996395431324,50.0,1.0,144.52180131825764,144.31222839228857,10.297335047251808,0.0,14452180.131825762,,,,,
POV,normal,42,12.901134571040927,18684.93212234815,1637.161846122977,50.0,1.0,144.49857771351205,144.31222839228857,9.802249759068822,0.0,14449857.771351207,,,,,
DQN,normal,42,12.126387717573653,17585.585263737867,1778.8564136215916,49.79370911242436,0.9958741822484872,144.48616399844758,144.31222839228857,7.843172422642727,260.9017431759563,14388750.377118587,,,,,
Regime-Aware DQN,normal,42,10.510742536520457,15246.482078528747,1833.6628204880647,49.665361436266856,0.9933072287253373,144.46238228640004,144.31222839228857,6.188548398035456,311.11243012032907,14349361.679941999,,,,,
DQN (shuffled regime),normal,42,11.55084981884269,16750.66458725421,1780.8631940157363,49.81474005412831,0.9962948010825662,144.47811844556645,144.31222839228857,7.285516303141848,189.71332427003827,14394073.838890769,,,,,
PPO,normal,42,12.39683585991924,17954.32592007648,1915.3410973379207,49.99992436241954,0.9999984872483909,144.49127148410633,144.31222839228857,8.243405058464406,0.05781164290608098,14449105.28688102,,,,,
Regime-Aware PPO,normal,42,13.117955187721085,19000.115844216933,1909.0800970466723,49.92932204262276,0.9985864408524552,144.5018400207415,144.31222839228857,8.969301378119846,19.495476458253982,14429802.425375957,,,,,
PPO (shuffled regime),normal,42,12.949530703957475,18757.976915229363,1873.7228008412683,49.99861452227022,0.9999722904454045,144.49930519957022,144.31222839228857,8.793171494556079,0.8725143626764988,14449527.909354765,,,,,
TWAP,high_volatility,42,32.279847799894924,47719.165219855466,2522.022016909235,50.0,1.0,146.40783452178002,145.93114286958146,10.794282602783811,0.0,14640783.452178003,,,,,
VWAP,high_volatility,42,32.239924261891865,47654.448003622434,2554.6315140661295,50.0,1.0,146.40718734961771,145.93114286958146,10.755645937555395,0.0,14640718.734961769,,,,,
POV,high_volatility,42,22.670503301106596,33455.523790621766,3991.9078687406954,50.0,1.0,146.2651981074877,145.93114286958146,10.725026844355686,0.0,14626519.810748769,,,,,
DQN,high_volatility,42,26.900532201603088,39776.80304783988,4021.97887009143,49.218732435051805,0.9843746487010361,146.3114682764234,145.93114286958146,4.402210903759442,3730.266091616255,14395398.842715824,,,,,
Regime-Aware DQN,high_volatility,42,26.743297619841677,39482.445405312275,4191.288096400341,49.848785703477574,0.9969757140695513,146.32306202942206,145.93114286958146,5.206728070256531,429.8575389402506,14587655.01730103,,,,,
DQN (shuffled regime),high_volatility,42,26.53744194462321,39234.40250544518,4002.3520392840687,49.423261413116194,0.988465228262324,146.31107878030966,145.93114286958146,4.367215155722308,3373.5691833130672,14456480.409413297,,,,,
PPO,high_volatility,42,23.60640034451496,34782.22694898539,4104.316293282124,49.96062934210477,0.9992125868420951,146.27784471269254,145.93114286958146,2.244306576482761,95.13492829973451,14616210.972430086,,,,,
Regime-Aware PPO,high_volatility,42,21.02421429721753,30978.669113981865,4139.250120096802,49.98656182364355,0.999731236472871,146.240199963114,145.93114286958146,-0.29256809749313767,29.100290310222363,14620082.07777723,,,,,
PPO (shuffled regime),high_volatility,42,21.300194069694793,31356.07628681268,4101.792589918289,49.98298158702932,0.9996596317405864,146.24393068146847,145.93114286958146,-0.011060941731046724,37.99051356749123,14619393.418830378,,,,,
TWAP,high_volatility,123,29.347426319722093,45139.04847619615,2739.9285701106282,50.0,1.0,156.118919445032,155.66802896027002,10.480875311931861,0.0,15611891.944503197,,,,,
VWAP,high_volatility,123,29.081324792077353,44707.923345586656,2785.070736554703,49.99345477327535,0.9998690954655068,156.1146218791811,155.66802896027002,10.214562918319164,2.084019153562759,15609360.630123027,,,,,
POV,high_volatility,123,27.869009171916158,43064.73945778762,4633.825254783744,50.0,1.0,156.09817635484788,155.66802896027002,11.394435043202966,0.0,15609817.635484789,,,,,
DQN,high_volatility,123,28.73736529505222,44343.83173130212,3996.4443543746993,47.4669354026947,0.949338708053894,155.99653527556035,155.66802896027002,2.572306356270786,18753.819136980448,14807084.463638326,,,,,
Regime-Aware DQN,high_volatility,123,26.88247669964204,41567.3446075367,4328.98747012373,49.90168598082788,0.9980337196165572,156.0829709877004,155.66802896027002,8.101976908097514,335.1631646933789,15577277.55040155,,,,,
DQN (shuffled regime),high_volatility,123,29.405361832111588,45440.9747490576,4006.935788717352,47.932602720744846,0.9586520544148968,156.06895906247902,155.66802896027002,7.195461089632786,13176.84853984764,14957327.282377455,,,,,
PPO,high_volatility,123,25.55793388725158,39614.237098448204,4738.793598229296,49.994839838118764,0.999896796762375,156.06348731663235,155.66802896027002,6.968061422790725,24.10144032080843,15604742.81266581,,,,,
Regime-Aware PPO,high_volatility,123,25.19121565476696,39036.530467814206,5018.195510521926,49.984866027171414,0.9996973205434282,156.05782276978712,155.66802896027002,6.623909115626488,13.29228347261697,15601024.771096144,,,,,
PPO (shuffled regime),high_volatility,123,25.657952010552954,39768.50117668252,4773.226921840006,49.99702737475788,0.9999405474951575,156.0651037019934,155.66802896027002,7.072985669256396,14.670692037756973,15605583.398631148,,,,,
TWAP,normal,123,16.50246057189887,24934.619649531614,1240.0337512286185,50.0,1.0,151.59522986473422,151.34638366823884,10.036785847373862,0.0,15159522.98647342,,,,,
VWAP,normal,123,16.56828504848838,25032.683445214938,1259.8721261901005,49.99561178661377,0.9999122357322755,151.59621747586303,151.34638366823884,10.10269999474851,1.3760419497823269,15158276.460266894,,,,,
POV,normal,123,16.172692129715458,24463.60095556893,1793.14143408757,50.0,1.0,151.59051967779453,151.34638366823884,9.433010450873015,0.0,15159051.967779456,,,,,
DQN,normal,123,15.530171245825265,23490.53098648512,1929.486827769238,49.91697570074383,0.9983395140148764,151.5799579668648,151.34638366823884,9.022854296757098,135.5004254306473,15132743.101681706,,,,,
Regime-Aware DQN,normal,123,16.12936149408866,24405.5366787832,1929.1349800071068,49.74039867888829,0.9948079735777657,151.59085942432753,151.34638366823884,9.739166833222592,326.3531793158971,15079868.235477602,,,,,
DQN (shuffled regime),normal,123,15.082077845727097,22812.08206045255,1921.5112389489252,49.91054891512734,0.9982109783025467,151.57304008579905,151.34638366823884,8.576390824287108,139.51020803494828,15130083.60122537,,,,,
PPO,normal,123,15.52490453618995,23502.949361211926,1918.2859226959722,49.96763594137276,0.9993527188274549,151.58079447380152,151.34638366823884,9.088340366971233,25.701793712924914,15148262.598714877,,,,,
Regime-Aware PPO,normal,123,15.52490453618995,23502.949361211926,1918.2859226959722,49.96763594137276,0.9993527188274549,151.58079447380152,151.34638366823884,9.088340366971233,25.701793712924914,15148262.598714877,,,,,
PPO (shuffled regime),normal,123,15.30613155927786,23171.544740446592,2028.5973463277112,49.9945562944811,0.999891125889622,151.5775899107323,151.34638366823884,8.879154887667585,2.9709203708376086,15156106.152224638,,,,,
TWAP,normal,2024,14.386744762787748,22456.756050379783,984.0729365764338,50.0,1.0,156.557962456549,156.33389489604522,10.50753930821335,0.0,15655796.245654903,,,,,
VWAP,normal,2024,14.462216505046625,22575.16563765007,995.9607295048194,49.9875867851616,0.999751735703232,156.55914000575612,156.33389489604522,10.582677577239256,1.9785840893464721,15652040.105546875,,,,,
POV,normal,2024,12.227963910017982,19137.32326616396,1270.7511214916199,50.0,1.0,156.52476812870682,156.33389489604522,9.808925035488791,0.0,15652476.812870683,,,,,
DQN,normal,2024,11.821782851526319,18495.031819568263,1400.8154070828,49.98233621561744,0.9996467243123486,156.51828886139938,156.33389489604522,7.951633446969463,14.666294731028472,15646299.648180656,,,,,
Regime-Aware DQN,normal,2024,11.617630629061047,18171.96598157206,1395.2050381713168,49.963502101378154,0.9992700420275632,156.5147293740048,156.33389489604522,7.72778988056262,54.10692578769643,15640067.912154505,,,,,
DQN (shuffled regime),normal,2024,12.772969649834671,19977.201054217294,1355.6312058805754,49.91571184434965,0.9983142368869931,156.5318790470759,156.33389489604522,8.821564369455746,205.30695680657243,15626761.0893445,,,,,
PPO,normal,2024,12.016611114094859,18802.971472529476,1483.9336973798745,49.9999825620811,0.9999996512416222,156.52142458224728,156.33389489604522,8.154940506538757,0.009102021924888713,15652136.98561905,,,,,
Regime-Aware PPO,normal,2024,12.211168541535553,19108.43269947172,1261.4090730773278,49.968485864605896,0.9993697172921177,156.524412726425,156.33389489604522,8.343249380850844,16.335206339895553,15642575.557224225,,,,,
PPO (shuffled regime),normal,2024,13.062731272632254,20416.910354006402,1354.5993626417076,49.68917620613891,0.9937835241227783,156.53364440904141,156.33389489604522,8.941876064623786,638.1436472750016,15556230.844174447,,,,,
TWAP,low_liquidity,42,31.28290169105416,45219.007385749836,1498.4937967136925,34.95698322396998,0.6991396644793997,144.7474483577335,144.31222839228857,25.933334012945398,15671.054613267774,10113552.005691802,,,,,
VWAP,low_liquidity,42,31.50431637175184,45538.448268467255,1508.3886454118388,35.162686436755166,0.7032537287351032,144.75006390025547,144.31222839228857,26.11472743492944,15602.043152433269,10172963.248859784,,,,,
POV,low_liquidity,42,30.947927106922034,44733.3236807715,869.9492740700946,24.08180460427265,0.48163609208545294,144.64506806727894,144.31222839228857,18.845844200015797,29380.506942560238,6961348.463263822,,,,,
DQN,low_liquidity,42,29.171401959350177,42168.27732236909,1244.1461026405234,27.032930389108255,0.5406586077821651,144.63134343346636,144.31222839228857,17.91733437440756,25227.962237671756,7810290.341449421,,,,,
Regime-Aware DQN,low_liquidity,42,29.63272188849089,42832.56747047781,1390.2912155879105,29.709702258385878,0.5941940451677177,144.67975670844635,144.31222839228857,21.266511666739802,21084.42413201199,8588672.652599221,,,,,
DQN (shuffled regime),low_liquidity,42,30.863416770901587,44610.43394826346,853.348908614388,16.47926705230125,0.32958534104602494,144.5186596321644,144.31222839228857,10.12628446696806,38143.45142841448,4757888.286089491,,,,,
PPO,low_liquidity,42,31.59235060791446,45663.039298566524,1537.0017103253049,35.36202899480096,0.7072405798960191,144.750883114346,144.31222839228857,26.174302307297772,15175.500720189651,10230814.745545771,,,,,
Regime-Aware PPO,low_liquidity,42,31.2898049370885,45226.39953914111,1591.1923277427181,36.04170639770226,0.7208341279540451,144.7537203035111,144.31222839228857,26.371323669189504,14272.56634183235,10426616.212362709,,,,,
PPO (shuffled regime),low_liquidity,42,31.2898049370885,45226.39953914111,1591.1923277427181,36.04170639770226,0.7208341279540451,144.7537203035111,144.31222839228857,26.371323669189504,14272.56634183235,10426616.212362709,,,,,
TWAP,low_liquidity,31415,28.782954593689762,41878.90915455173,1022.4351169950575,31.23772600395834,0.6247545200791668,146.07678621111023,145.61631949702863,24.862785404633517,12836.59690969673,9130332.059524659,,,,,
VWAP,low_liquidity,31415,29.007073134504765,42205.15654927126,1025.6980550267765,31.374946194333255,0.6274989238866653,146.07875817418315,145.61631949702863,24.99856082957633,12859.878725095528,9170388.79695372,,,,,
POV,low_liquidity,31415,26.239735477731195,38196.08187130094,628.7036401384328,21.475580576308662,0.42951161152617323,145.97382363401047,145.61631949702863,17.794219030075123,22489.55368417577,6273833.21317766,,,,,
DQN,low_liquidity,31415,28.665994256446723,41710.47582685823,958.4043935296746,28.97245730470293,0.5794491460940586,146.03841075282102,145.61631949702863,22.235320037716928,17622.41965554145,8464284.004327683,,,,,
Regime-Aware DQN,low_liquidity,31415,30.08974483194976,43811.381275101405,224.85051372796545,3.807529424973494,0.07615058849946989,145.68603602105648,145.61631949702863,-1.9533570172051438,44091.926831139746,1113826.8688065642,,,,,
DQN (shuffled regime),low_liquidity,31415,25.355713572341788,36914.36637943431,539.2449458203512,14.107292995672156,0.2821458599134431,145.8486168096554,145.61631949702863,9.195156392471109,30737.287747011113,4118938.4918305743,,,,,
PPO,low_liquidity,31415,28.460060185752866,41413.19020730492,1028.4463708643973,31.272402518147103,0.6254480503629422,146.0649433091922,145.61631949702863,24.051331259273198,13688.308139752804,9139242.902267495,,,,,
Regime-Aware PPO,low_liquidity,31415,28.460060185752866,41413.19020730492,1028.4463708643973,31.272402518147103,0.6254480503629422,146.0649433091922,145.61631949702863,24.051331259273198,13688.308139752804,9139242.902267495,,,,,
PPO (shuffled regime),low_liquidity,31415,28.460060185752866,41413.19020730492,1028.4463708643973,31.272402518147103,0.6254480503629422,146.0649433091922,145.61631949702863,24.051331259273198,13688.308139752804,9139242.902267495,,,,,
TWAP,low_liquidity,1234,29.108380603219413,44200.934655084595,1293.1380069653055,32.33617594001496,0.6467235188002992,152.9040340511869,152.4164532349012,25.397701608844052,10891.271151701138,9882568.864939284,,,,,
VWAP,low_liquidity,1234,29.188205128612104,44323.2647979318,1313.2776806189145,32.571554745448964,0.6514310949089792,152.90557731904718,152.4164532349012,25.499108588437185,10546.059070089152,9954304.061828375,,,,,
POV,low_liquidity,1234,26.135924220971194,39640.450571911526,740.5913445477657,22.106272893792095,0.442125457875842,152.79484271758506,152.4164532349012,18.239085549230676,21321.394295042723,6750848.412805797,,,,,
DQN,low_liquidity,1234,28.41730922026829,43132.866825318175,1084.7081573371763,28.697535506205842,0.5739507101241169,152.8597944154055,152.4164532349012,22.485975711094515,17449.68892587269,8771649.471726548,,,,,
Regime-Aware DQN,low_liquidity,1234,26.510827978497943,40181.09135347043,595.9297468502783,14.996278930846767,0.29992557861693536,152.67386089367702,152.4164532349012,10.291254598956138,32337.32267921625,4576954.351999617,,,,,
DQN (shuffled regime),low_liquidity,1234,28.27367360511052,42840.313370275304,390.1087628775144,11.81074356824272,0.23621487136485436,152.64253845852465,152.4164532349012,8.22820865833354,37636.00594433277,3607335.773015624,,,,,
PPO,low_liquidity,1234,29.25055879347549,44418.68580220023,1342.2627505471987,32.96153822558033,0.6592307645116066,152.90672296247627,152.4164532349012,25.5752290415707,10012.139172206838,10073271.014554916,,,,,
Regime-Aware PPO,low_liquidity,1234,29.25055879347549,44418.68580220023,1342.2627505471987,32.96153822558033,0.6592307645116066,152.90672296247627,152.4164532349012,25.5752290415707,10012.139172206838,10073271.014554916,,,,,
PPO (shuffled regime),low_liquidity,1234,29.25055879347549,44418.68580220023,1342.2627505471987,32.96153822558033,0.6592307645116066,152.90672296247627,152.4164532349012,25.5752290415707,10012.139172206838,10073271.014554916,,,,,
TWAP,low_liquidity,7,21.143389752709844,31383.24300909736,1465.2255641922295,33.78747172843337,0.6757494345686672,148.63625438389744,148.34510172345918,26.126095088538552,13927.478078956394,10048041.975342989,,,,,
VWAP,low_liquidity,7,20.853896106472824,30947.57762446706,1500.2945555201147,34.21801684909214,0.6843603369818428,148.63759890617024,148.34510172345918,26.21501147058387,13287.482846075736,10176925.80650116,,,,,
POV,low_liquidity,7,22.383734713228066,33239.373667046566,848.0964054649132,23.157112358289076,0.4631422471657816,148.52766957727948,148.34510172345918,18.79971824871475,26659.91484260647,6882178.277764744,,,,,
DQN,low_liquidity,7,33.81848189591711,50243.57057550469,258.0830169240049,7.095647940746356,0.14191295881492708,148.34738502416522,148.34510172345918,6.657720288096052,49439.13103764401,2108195.8147150516,,,,,
Regime-Aware DQN,low_liquidity,7,33.97693835627224,50477.16394327883,257.1664092742897,7.125952202514857,0.1425190440502972,148.3134913435557,148.34510172345918,4.333096450990131,49497.912176887105,2117494.9537338032,,,,,
DQN (shuffled regime),low_liquidity,7,37.75568189525614,56093.86457002444,46.4777420865078,0.9443528918859748,0.018887057837719497,103.79134519422108,148.34510172345918,-3.811000770229964,56491.67783860028,279612.154044594,,,,,
PPO,low_liquidity,7,21.539780129371206,31975.444914679185,1463.457130830994,33.790611204311446,0.6758122240862288,148.63714701330562,148.34510172345918,26.187478809483217,14193.249309878498,10049277.389160251,,,,,
Regime-Aware PPO,low_liquidity,7,20.219560215761287,30005.202220369494,1553.4551422547274,34.69063871863204,0.6938127743726409,148.64025934415378,148.34510172345918,26.395041123731513,12250.346111567513,10317773.993900938,,,,,
PPO (shuffled regime),low_liquidity,7,21.539780129371206,31975.444914679185,1463.457130830994,33.790611204311446,0.6758122240862288,148.63714701330562,148.34510172345918,26.187478809483217,14193.249309878498,10049277.389160251,,,,,
TWAP,low_liquidity,99,20.317534149266738,31817.31455885097,852.3660701821433,30.869771514396042,0.6173954302879209,156.80960026326676,156.5080626106391,24.458785402705566,13799.024925301712,9680584.226074299,,,,,
VWAP,low_liquidity,99,20.268384896698063,31739.764231859866,863.4939768602316,31.05593843836779,0.6211187687673558,156.81079401704585,156.5080626106391,24.535081483164934,13584.853902754474,9739172.37959302,,,,,
POV,low_liquidity,99,18.32363744286137,28695.544430375598,481.0865732407197,20.85137028884215,0.41702740577684305,156.69543067874045,156.5080626106391,17.161004208115802,21575.438053623264,6534014.681303218,,,,,
DQN,low_liquidity,99,20.270606205538385,31751.010501680223,293.8928594840534,11.661738569683859,0.23323477139367718,156.60514623102114,156.5080626106391,11.392392133719026,29606.628203808392,3654466.8790441635,,,,,
Regime-Aware DQN,low_liquidity,99,19.582242742009896,30661.625535252977,221.5830389663996,6.91553638221225,0.13831072764424499,156.54301758853904,156.5080626106391,7.433444427309053,31094.380209909144,2167702.9104819116,,,,,
DQN (shuffled regime),low_liquidity,99,22.08774104326555,34574.090379423054,99.30556299842878,3.2180798110170463,0.06436159622034092,151.3745569179263,156.5080626106391,4.414607779120677,34999.646812234394,1009094.4623572348,,,,,
PPO,low_liquidity,99,19.719310773293564,30882.80782013803,884.453986232486,31.277055433263225,0.6255411086652646,156.81191561804314,156.5080626106391,24.607477748335608,12912.670761981808,9808311.999447858,,,,,
Regime-Aware PPO,low_liquidity,99,19.719310773293564,30882.80782013803,884.453986232486,31.277055433263225,0.6255411086652646,156.81191561804314,156.5080626106391,24.607477748335608,12912.670761981808,9808311.999447858,,,,,
PPO (shuffled regime),low_liquidity,99,19.719310773293564,30882.80782013803,884.453986232486,31.277055433263225,0.6255411086652646,156.81191561804314,156.5080626106391,24.607477748335608,12912.670761981808,9808311.999447858,,,,,
TWAP,stress,2024,24.406370430650842,41769.40120036065,4030.13178841949,50.0,1.0,177.12478793469396,176.70759392269028,11.480474236250506,0.0,17712478.793469388,,,,,
