scenario,seed,strategy,window,implementation_shortfall_bps,implementation_shortfall,total_execution_cost,total_impact_cost,total_transaction_fees,terminal_penalty,fill_rate,vwap_slippage_bps,average_execution_price,arrival_price,vwap_market_price,executed_inventory,remaining_inventory,window_start
aapl_real,0,TWAP,61,1.000000000000439,69.2434388250304,69.2434388250304,0.0,0.0,69.2434388250304,0.0,0.0,0.0,321.675,321.67499999999995,0.0,2152.59,1890
aapl_real,0,TWAP,62,1.000000000000439,39.51182276251733,39.51182276251733,0.0,0.0,39.51182276251733,0.0,0.0,0.0,321.675,321.67499999999995,0.0,1228.3149999999998,1920
aapl_real,0,VWAP,0,7.103609884698812,1449.7188047806185,1452.9483247340177,173.4183499449723,3.229519953399123,1.668168392365602,0.9980588126044895,18.19238238036336,315.57418976462185,315.35,315.0011276681434,6459.039906798246,12.56259320175451,60
aapl_real,0,VWAP,1,6.127245520119496,754.7379525533296,756.6895863033296,96.70840528036503,1.9516337500000014,0.0,1.0000000000000004,16.393546479988142,315.76836055050114,315.575,315.25155145433564,3903.2675000000027,0.0,90
aapl_real,0,VWAP,2,13.674673842641292,1487.5706663707647,1489.2731983680799,61.21271966146113,1.7025319973151845,9.746681415107128,0.9857300509951182,15.650848723801646,315.3490076977367,314.915,314.85623097366516,3405.063994630369,49.29350536963027,120
aapl_real,0,VWAP,3,-1.3987149275856856,-111.97116747675054,-110.71336730452832,32.4368719101632,1.2578001722222223,2.0689803734913537,0.9887948305818227,10.07441564912903,314.6146668261109,314.66,314.2980299269922,2515.6003444444445,28.50715555555557,150
aapl_real,0,VWAP,4,-20.4818758263446,-1589.7967115488743,-1588.5627727988742,42.59893085960989,1.2339387500000003,0.0,1.0000000000000002,2.607432542430689,313.8758040415098,314.52,313.7939843768615,2467.8775000000005,0.0,180
aapl_real,0,VWAP,5,19.72619760479619,2965.332161826608,2967.3452269534714,64.65568452715071,2.0130651268632063,235.9644022680179,0.840180061858794,18.484391871891244,314.37791342742383,313.7,313.7978771344717,4026.130253726413,765.8547462735861,210
aapl_real,0,VWAP,6,38.77798883070182,5465.619069847751,5467.833588951133,87.20435549805084,2.214519103381737,92.28523782928069,0.9857569930249724,19.06718489955539,314.9132055722195,313.7,314.3138974522972,4429.038206763475,63.994293236525436,240
aapl_real,0,VWAP,7,20.99727394053547,1535.1617164438371,1536.322010193837,27.301608740274972,1.1602937499999997,0.0,0.9999999999999996,8.648226618552425,315.7215401127705,315.06,315.44873289990517,2320.587499999999,0.0,270
aapl_real,0,VWAP,8,2.112074053982923,180.80370165070244,182.15925915070244,40.08097273101029,1.3555575,0.0,1.0,12.58910884935954,315.82168979429156,315.755,315.42459833407224,2711.115,0.0,300
aapl_real,0,VWAP,9,21.90563729609343,1796.6449048566678,1797.9448298566679,20.859070741262254,1.2999249999999996,0.0,0.9999999999999994,11.448370959980208,316.1610571397799,315.47,315.79951813651894,2599.849999999999,0.0,330
aapl_real,0,VWAP,10,24.597740489997857,1897.6697071022236,1898.8909271022235,23.463327710348306,1.2212200000000002,0.0,1.0,-2.0342258376698155,316.64195652998734,315.865,316.70638176046054,2442.44,0.0,360
aapl_real,0,VWAP,11,63.52708618888858,13191.03077720708,13194.30902470708,248.26384937519603,3.2782475,0.0,1.0,-22.313876167688157,318.7119028196021,316.7,319.42466305723855,6556.495,0.0,390
aapl_real,0,VWAP,12,23.422335059881984,9530.061702831632,9536.357511581631,845.4136822330919,6.29580875,0.0,0.9999999999999999,6.390555252625584,323.8918576239575,323.135,323.68500493311035,12591.617499999998,0.0,420
aapl_real,0,VWAP,13,14.030141778987076,6327.017572594174,6333.9560425941745,637.2196884449638,6.938469999999999,0.0,0.9999999999999999,14.963853678425966,325.42593751739173,324.97,324.9397025011379,13876.939999999997,0.0,450
aapl_real,0,VWAP,14,16.27417541605953,5953.0844415417,5958.368412380566,415.8559462349527,5.2839708388666535,514.2937263034304,0.9360067134347824,16.58636177569885,324.50464995560094,323.99,323.9673060614176,10567.941677733306,722.513322266696,480
aapl_real,0,VWAP,15,40.61166391267774,11088.428193231679,11092.632750731678,303.46683448768107,4.204557499999999,0.0,0.9999999999999998,7.542416355607015,326.00862011558075,324.69,325.76291616089054,8409.114999999998,0.0,510
aapl_real,0,VWAP,16,9.309535308694507,2135.0316905870327,2138.5451593370326,264.1182445055501,3.51346875,0.0,1.0,13.590151097011844,326.6738353038699,326.37,326.2304831480266,7026.9375,0.0,540
aapl_real,0,VWAP,17,-1.9458963935785691,-382.06686858284996,-379.06115983284997,252.669240836345,3.0057087499999997,0.0,1.0,13.56302341534835,326.5564431319929,326.62,326.11413376875475,6011.4175,0.0,570
aapl_real,0,VWAP,18,-1.6462721489814574,-281.2580223981496,-278.63536114814957,124.47615528110529,2.62266125,0.0,1.0000000000000002,15.5525644064685,325.65637926983544,325.71,325.15068657036613,5245.3225,0.0,600
aapl_real,0,VWAP,19,21.932386527596698,3195.2326999204943,3197.4730697721884,108.46683317593295,2.2403698516940858,3.4592259684880293,0.9986086871050136,19.404369379679864,325.3973318213594,324.685,324.76714166343737,4480.739703388172,6.2427966118293625,630
aapl_real,0,VWAP,20,2.024532713792793,201.42078609515156,202.94989609515156,57.630262144930725,1.5291100000000004,0.0,1.0000000000000002,8.800022464607489,325.3858620982451,325.32,325.0997735671821,3058.2200000000007,0.0,660
aapl_real,0,VWAP,21,29.863992653413565,3258.7902792088635,3260.4704604588633,98.72120821667396,1.68018125,0.0,0.9999999999999999,17.09117667262731,325.6997734334343,324.73,325.14406396929877,3360.3624999999997,0.0,690
aapl_real,0,VWAP,22,6.966511071720251,750.3063915745888,751.9598840745888,66.34191155770851,1.6534924999999996,0.0,0.9999999999999998,10.159369777632662,325.9068853325838,325.68,325.57612051267824,3306.984999999999,0.0,720
aapl_real,0,VWAP,23,-4.94399284178251,-493.1420551276648,-491.60976887766475,34.992791802484106,1.5322862499999998,0.0,0.9999999999999997,6.52178055656538,325.3190829209857,325.48,325.1070552338231,3064.5724999999993,0.0,750
aapl_real,0,VWAP,24,-54.33749926519081,-17354.39740654756,-17349.51941529756,711.6801953407733,4.877991250000002,0.0,1.0000000000000004,7.546077701094548,325.5911532865554,327.37,325.34564493491627,9755.982500000004,0.0,780
aapl_real,0,VWAP,25,-1.4130149933934912,-605.962701815495,-600.0047709923743,573.3464507096971,5.957930823120682,153.08976708334293,0.9026566142743032,18.653200975866383,324.7962989860546,324.86,324.19157792029154,11915.861646241365,1285.018353758636,810
aapl_real,0,VWAP,26,33.14745686712057,9267.495648637305,9271.503967974953,275.62047698580346,4.00831933764925,387.7070924365485,0.9293212415232421,20.94409362964483,325.2126697997581,324.105,324.5329649194402,8016.6386752985,609.6988247014986,840
aapl_real,0,VWAP,27,32.057257850268094,5222.9684250253,5225.4776075253,143.4496441370836,2.5091824999999996,0.0,0.9999999999999998,18.893164194132417,325.70077093336687,324.66,325.08657952094705,5018.364999999999,0.0,870
aapl_real,0,VWAP,28,-36.631309151012076,-3611.5834000529117,-3610.0743650529116,77.53856424130967,1.509035,0.0,1.0,-3.6021660697239115,325.4783467083093,326.675,325.5956316619916,3018.07,0.0,900
aapl_real,0,VWAP,29,10.123121679390664,1686.287555221237,1688.847612721237,171.58272036662052,2.5600575000000005,0.0,1.0000000000000002,11.562874894751028,325.66934564071727,325.34,325.29321316792004,5120.115000000001,0.0,930
