scenario,seed,strategy,window,implementation_shortfall_bps,implementation_shortfall,total_execution_cost,total_impact_cost,total_transaction_fees,terminal_penalty,fill_rate,vwap_slippage_bps,average_execution_price,arrival_price,vwap_market_price,executed_inventory,remaining_inventory,window_start
liquidity_shock,2024,Regime-Aware DQN,9,13.051074116551575,5602.754540058447,5614.651059354195,253.6110583466388,11.896519295748114,881.3601129491819,0.8187356175464711,22.64129680727404,147.9217748393163,147.72333888045577,147.58761733440164,23793.038591496224,5267.671705678241,5010
liquidity_shock,2024,Regime-Aware DQN,10,47.191208957990746,26128.324642604523,26141.5029088591,282.1879142975745,13.178266254578311,10966.076420795045,0.7022040927518215,18.530019961203557,148.0866605826375,147.51138581094506,147.8127632373067,26356.53250915662,11177.473317938067,5100
liquidity_shock,2024,Regime-Aware DQN,11,64.79324228666981,26357.34289848403,26368.275821609684,260.87130989078406,10.932923125655716,4374.071211273563,0.797304048727866,31.8464413198142,149.33557398956557,148.33020372241242,148.86150307731248,21865.84625131143,5558.8812239840745,5190
liquidity_shock,2024,Regime-Aware DQN,12,23.847901634185778,8890.920135815966,8900.563210012197,184.92657088417133,9.643074196229767,2499.2635959810755,0.7705541335845982,23.213737713950003,149.28610381711093,148.95469204894607,148.94035757752826,19286.148392459534,5742.785399305191,5280
liquidity_shock,2024,Regime-Aware DQN,13,102.6198602645825,40910.20562737009,40921.695378381795,222.47368610575404,11.489751011709311,6679.093702020989,0.8606224735784362,19.258835169891118,150.79393589911464,149.30429909626034,150.5040825672588,22979.50202341862,3721.5227916442473,5370
liquidity_shock,2024,Regime-Aware DQN,14,21.49676910296488,12160.860897722352,12177.964088401688,214.1228069938365,17.10319067933578,1086.4851371825755,0.9137070772950402,33.4326846619091,151.43297900075484,151.10922725266963,150.92838489089598,34206.381358671555,3230.54148966287,5460
liquidity_shock,2024,Regime-Aware DQN,15,26.86180870467063,9914.561204955162,9926.184053588735,150.61493265676765,11.622848633573806,223.6518897445663,0.9497085991288602,28.527320711704608,151.21157701089115,150.7946865556882,150.7814379670653,23245.69726714761,1230.9656676412285,5550
liquidity_shock,2024,Regime-Aware DQN,16,31.974488118924814,9631.719135273614,9640.560743291773,115.44082967108406,8.841608018159182,1219.7167472407566,0.8837760725210708,24.395449335732838,151.02585659015233,150.5501511318943,150.658318851697,17683.216036318365,2325.4904518251883,5640
liquidity_shock,2024,Regime-Aware DQN,17,11.074615197649873,3948.092704025725,3959.5654900588465,260.0860588816083,11.472786033121201,106.14810861260975,0.971203986058514,19.668838294714117,151.06084379759687,150.89340649926666,150.76430791829094,22945.572066242403,680.3318588059071,5730
liquidity_shock,2024,Regime-Aware DQN,18,23.22778403596149,11413.778663984895,11427.14176690721,256.51693818375173,13.363102922315823,888.7275406937043,0.8192290389005706,20.7790655819248,151.01625622271774,150.62244607306624,150.7031092436803,26726.205844631644,5897.400711721605,5820
liquidity_shock,2024,Regime-Aware DQN,19,12.034109599054318,6473.560760351089,6486.493365647998,290.1002061369434,12.932605296908983,1966.3172612630872,0.7242866081884777,26.6836477445887,150.80849963130325,150.6342407176656,150.40715846782126,25865.210593817967,9846.081457418182,5910
liquidity_shock,2024,DQN (shuffled regime),0,-4.875096564854129,-1945.2468315913352,-1932.1833069433687,407.7356618738359,13.063524647966346,0.0,0.9999999999999996,35.80256848815721,152.647380151807,152.72183352040435,152.10281301379024,26127.04929593269,0.0,4200
liquidity_shock,2024,DQN (shuffled regime),1,-68.51011682246278,-50874.20286481427,-50855.7479538901,857.3081380743955,18.45491092416768,43808.168925227146,0.7433185065272315,-9.453920865908374,146.98114530383293,149.54638043769776,147.1202316065712,36909.82184833536,12745.637452385246,4290
